FE_H_pred,FE_H_err,LOGG_actual,FE_H_actual
-0.38710296177253656,0.011835962629491286,1.8934858,-0.41756
-0.33239396963400636,0.03140019479456283,1.3104825,-0.39855
0.2076434833374185,0.06571888975976796,0.74299276,0.21852
-0.2954419096359213,0.009355175408736137,2.1645594,-0.28011
-0.6824356744255985,0.04947382650062665,2.269482,-0.8596
-0.47924281883798625,0.07865195278712052,0.5237051,-0.46328
-0.679258596818022,0.029607632399516727,1.6826425,-0.61603
-0.1767693950098804,0.09042492355556793,4.522093,-0.21294
-0.1475855128067647,0.013332352183517127,2.4834547,-0.1843
-0.06265014007512205,0.019490098784497513,1.8124676,0.045639
-0.6984003481279185,0.04546803389417633,1.1817276,-0.66385
0.09612175755672853,0.019877999188565983,3.3665748,0.1427
-0.05908762796751141,0.015378691850743103,3.0390384,-0.079163
0.040398011659400435,0.016707706027896452,2.5600376,0.01828
-0.08076062976865747,0.015658363255825234,2.7902076,0.0048411004
0.1564825503689643,0.01820176453201483,2.499349,0.11876
-0.08603983063034096,0.01865122691527393,2.8934069,-0.041468
0.01699086284610507,0.015510006591925925,2.054238,-0.023535
-0.4359671106250063,0.024427731267132734,3.775805,-0.51574
0.07870418689684253,0.04102080593582869,4.1573963,0.094422
-0.37135497938723416,0.018121802456401298,1.5125017,-0.50957
0.009806828177395338,0.012585320255780817,2.3455992,-0.020367
-0.3774235520914102,0.011059392296614463,2.0688672,-0.39354
-0.372630399751662,0.013652900443106002,2.529166,-0.37248
0.052223220207408605,0.022257170613906058,3.420596,0.021394
0.13316400285756946,0.018881360834145385,2.6347208,0.10774
0.150142642599343,0.022956085304847298,2.0761898,0.15698
-0.06450659763980794,0.015854709794288675,1.8760331,-0.041544
-0.023770907576866368,0.05712679820094999,4.1338267,0.088398
0.2913597608485635,0.033277004629698806,1.8978257,0.29409
-0.41323284537508137,0.01945410129478789,2.7560074,-0.42112
0.09433663140353599,0.017693513241332885,2.440224,0.10868
0.3262723041560801,0.03351740886762995,4.4545865,0.3228
-0.5635276927210493,0.0367500913268558,1.2671907,-0.58763
-0.39567800605728376,0.014679726857071994,2.6345894,-0.42531
0.0767724935726089,0.016408670212357153,2.4739828,0.057426
-0.19863429316330294,0.02090822478274598,1.3074591,-0.23345
-0.05825225160287817,0.01862195500757463,2.4797835,-0.12041
-0.11137726857251704,0.014992418258363954,3.3243518,-0.17281
-0.4760758445872171,0.035227170828773,1.0342817,-0.43428
0.20285849930478406,0.02774572501567161,4.486465,0.11215
-0.3012589258799276,0.07430214944354625,3.9162002,-0.38634
-0.4841570915890878,0.12215526051760323,0.5751205,-0.46688
0.07420863835023864,0.01523328164248899,2.5262332,0.028243
-0.07666154379290797,0.02513192667443918,1.2382159,-0.05409
-0.09780270660414779,0.02793068922366404,1.2837963,-0.13357
-0.1540648024840874,0.0227335717144153,3.2395687,-0.14474
-0.6031880260086825,0.03609084729517534,1.006211,-0.60958
-0.3816790174813374,0.038543420035829244,4.585555,-0.39082
-0.18386124189907715,0.013807106137190932,1.5986843,-0.14678
0.07969630228665847,0.01769261849490376,3.063087,0.1314
-0.18069044035975473,0.025054462610985435,4.6145277,-0.10971
0.04720168063081326,0.019351184050021356,2.5005322,0.061922
-0.42362483282479757,0.027838451141421222,1.7203674,-0.33996
-0.7115230674306622,0.05701861522361013,1.0192168,-0.64136
-0.2972186791143308,0.028083573133251397,0.96787006,-0.29435
-0.37046081518544893,0.020707833690747048,1.4648302,-0.23576
-0.2131475040709936,0.009898581885970145,2.17336,-0.25988
-0.17612989105372484,0.01528431857815805,2.369582,-0.20619
-0.22896127386479548,0.013058467732911416,1.7598054,-0.18707
0.26487660224443244,0.03699422010733881,4.2248483,0.092668
-0.11337650026835783,0.07190861284288114,4.1102734,-0.077225
-0.2921764875914479,0.02217999338303964,3.4849172,-0.2858
0.05513600085063794,0.023692431648434806,2.796054,0.068839
0.06456421368259949,0.021234578191415693,3.348289,0.078715
0.10962357535608475,0.016586588827355638,2.4818428,0.078155
-0.1615080326711462,0.008562816975441537,2.4293633,-0.14427
-0.7573040142721961,0.0945291896422229,0.75703824,-0.7787
-0.6415067362582991,0.06519847698143748,2.4444137,-0.81106
-0.09037226133750663,0.016478729071811943,2.5204103,-0.097525
-0.12025142787284633,0.012727561392053298,2.59416,-0.11597
-0.3385700660286798,0.01906142106111119,2.394008,-0.35655
0.24876955683279645,0.07141845019980525,3.9783237,-0.029549
-0.0790852020963259,0.013466378991029385,2.4270234,-0.032763
-0.16160995242348217,0.01192339947670891,2.5708907,-0.14518
0.1309619848035714,0.017884318987615,2.3817227,0.13327
0.2240240728535305,0.0186206364338896,2.6053686,0.20397
-0.4859182607996134,0.01774370359276099,1.6612649,-0.397
-0.23474490622050354,0.012246234905100467,2.5096684,-0.27397
0.03838093640797782,0.034359215419519404,2.3828092,0.10824
-0.2160982921725855,0.009357085842200241,2.2529585,-0.25128
-0.17152826368226873,0.0362716031981925,4.5890393,0.070826
-0.10852331857727365,0.18669652270088852,3.7274806,-0.21765
-0.08385376389306501,0.010374584845723843,2.7341082,-0.11678
0.21931518935928906,0.01886126756924057,2.364416,0.23338
-0.1382234930159541,0.013941224987996137,2.0588868,-0.24831
-0.4862855435060614,0.014965715000700425,2.1203675,-0.52174
0.05798682565500446,0.022141536410920763,2.7123566,-0.10712
-0.2704448606343187,0.016973821382414805,2.3969595,-0.21974
-0.30529731465533183,0.06192982271900237,0.3950031,-0.55348
-0.2203363207098532,0.012649810496012225,2.428587,-0.2114
-0.5365433391219387,0.028273567614230544,1.0460546,-0.46444
0.2592896514219633,0.022145770402396393,3.1123638,0.27108
-0.3205874951069257,0.012785710277508898,2.1048625,-0.35637
0.005786651130744724,0.016536170508236858,2.970446,0.0081661
-0.2549785478497721,0.011368450128376659,2.565066,-0.23886
-0.34191908906965074,0.014582810620951528,2.4647226,-0.34903
-0.08398492772605823,0.021238456852969708,2.7145543,-0.16511
0.2341542121186002,0.06638386616211157,0.9399213,0.36099
0.002264415455694946,0.11657606701824214,4.203325,-0.07925
-0.13567574751039152,0.014996127817123946,3.344311,-0.14648
-0.4935056077726062,0.021082364271379335,2.4379392,-0.39923
-0.47085679294720456,0.018761856531772866,2.3787951,-0.39586
-0.24916447699114014,0.01359158783702301,2.4789438,-0.24326
-0.4017298482875602,0.012668852754944069,1.9660158,-0.42633
-0.2796157032948629,0.013542434578046849,2.3701985,-0.2558
-0.35077264351560977,0.15768870647393302,3.6203256,-0.47715
-0.20673281005558083,0.014905019940896868,2.2933445,-0.24655
0.15147364855054496,0.08129664342611648,0.633746,0.24716
-0.3039546984059682,0.010235081462281153,2.1479127,-0.35739
-0.424788174425998,0.012929212192840602,1.6742299,-0.444
-0.7119429903385099,0.06786923513721312,0.6889307,-0.70168
-0.06424555429883938,0.09828906825641534,4.196401,-0.13155
-0.4201741083667436,0.023156264483218277,1.2405148,-0.26984
0.05109150725031533,0.10570183264864362,4.202168,
-0.31210588118614624,0.08858773086615031,4.287668,-0.40965
0.21991813714435227,0.0213185024097094,2.3988373,0.21043
-0.42287417053834403,0.020407836771986036,1.6386218,-0.37756
0.07496986635050598,0.02390390860587978,2.9796374,0.023738
0.025588391380832076,0.02753483242610977,4.569941,0.025712
0.2451812554788267,0.027203281782201015,1.8843153,0.32158
-0.43275924346566774,0.018716329350430532,2.3883877,-0.46892
-0.3832660664681049,0.01834060434753161,1.5983586,-0.37135
-0.3634722034114606,0.013329517036040146,1.4220498,-0.30554
-0.09198402929978503,0.01600410141009823,1.8189325,-0.017695
-0.6280157410377603,0.02757898323914127,2.4634373,-0.49024
-0.10149967897896423,0.0999278926657372,4.673626,
-0.9349826745465041,0.07338672538163163,2.2249691,-0.90864
0.002284947531647541,0.017135400172373246,3.393822,-0.052305
0.07281416961881962,0.016716623524603968,2.8408463,0.099617
-0.26367945598627207,0.017156820573129873,2.5117521,-0.20691
-0.09651226391809409,0.012626735456524221,3.0176582,-0.090175
0.13146163860852944,0.050025354193057085,1.1481724,0.25477
-0.12798820606167008,0.013592624929474953,2.5841224,-0.13669
-0.167176919148673,0.02716836526604811,2.472121,-0.17149
-0.34986686901566283,0.1346342932457164,0.43747103,-0.50446
-0.654065448510522,0.038708952406301074,1.1159704,-0.60689
-0.3762074332941415,0.026365073480903337,1.1017423,-0.42454
-0.15922766865051544,0.010077626425900973,1.9829869,-0.12202
0.026055594573671542,0.05001126086652749,4.124454,0.043155
-0.19181590582718513,0.020827325149869392,1.4175179,-0.14245
0.11319256046178555,0.017685570761368116,2.6485236,0.062685
0.16878871294967018,0.03425804699731889,4.4867926,0.35748
-0.06084388249430189,0.013210103706689727,2.4408135,-0.021522
-0.25749502860331597,0.013558658813835283,2.6432724,-0.27938
0.07627876478706672,0.04447504944443161,4.1946983,-0.071743
0.2755894825809506,0.04434621023972076,4.271924,0.26702
-0.09158310155895182,0.014792682172124146,3.1758068,-0.062794
0.20598995768772527,0.023749485646812656,1.9989843,0.2068
0.0236913577077478,0.02661395640449422,1.3700337,0.046633
0.08244095622287984,0.016678309968778754,3.763515,0.083095
-0.05592591944931559,0.1515492219044361,3.7750793,-0.27134
0.18681364947268086,0.018933277532451696,2.337082,0.23175
-0.2502081879980079,0.01205033038849735,2.9494834,-0.22677
-0.3330072262678797,0.014163472080986927,1.5321794,-0.36971
0.20177041914963173,0.025147197298901837,2.3230174,0.19487
-0.2593056614513637,0.02974300239694352,2.9199386,-0.36147
0.0947912310868666,0.02685794604976696,4.505158,0.1586
-0.17182975683967558,0.11489630688951688,4.1719294,-0.25094
-0.23005037291779531,0.018238598973527777,1.9967811,-0.21077
0.18278011544584422,0.02327707237548395,2.4657018,0.17204
-0.48244376776656184,0.1221953571446616,0.55177844,-0.63343
-0.48960447909294674,0.019236812766636986,2.3734965,-0.52745
-0.17610924338852063,0.10764722543973468,4.1901093,-0.12794
-0.4243008501412116,0.015901113527455716,2.6175504,-0.33918
-0.21350204627326416,0.01700830229833248,2.4492762,-0.14832
-0.056423167285406806,0.12191894471431236,4.1417136,-0.28906
0.12063832344480668,0.07849115529488129,4.331157,0.1757
0.0874126297401141,0.03726210890065269,4.264191,0.072342
-0.3900890174391196,0.015844257529184787,2.4808276,-0.44144
-0.059147049405005564,0.014111055566194488,2.3710968,-0.035664
-0.15870831437005387,0.014226691909721477,2.4617765,-0.19692
-0.31573485283234903,0.02307795062471103,2.5176318,-0.22887
-0.5891899792710825,0.03783404879870072,0.81404895,-0.46878
-0.40935743744444675,0.01884541685797817,1.5972579,-0.4427
0.028006843886844157,0.01655912032603562,2.4405992,0.038005
-0.1314250127176135,0.020247120620331276,4.558371,-0.10783
-0.40793382309728854,0.02245657491618291,1.5460968,-0.43935
-0.08661974618675004,0.018842178218391403,1.6675453,0.029902
-0.6295016879591199,0.02908285077558375,2.398597,-0.62817
-0.03450895212156832,0.03741563711329069,4.5390015,-0.10209
-0.7739177687142217,0.06442213247570965,0.87714744,-0.5994
-0.45179131341903683,0.01970445477052425,2.409323,-0.45654
0.0819509947907234,0.04317211027595388,4.3316045,0.13599
-0.1622427190246481,0.02153200646014094,1.525634,-0.077123
0.07057437528496216,0.1092600122998606,0.02092503,-0.27043
0.04197322773166981,0.1035600323136508,4.329049,-0.051695
-1.4431366562029277,0.11993000474294821,1.1624368,-1.509
-0.08730981829994315,0.018896847653319383,3.4024422,-0.063
-0.6696457836701564,0.03355197219440294,2.478749,-0.62574
-0.10893979949407345,0.03987896821651108,4.5920877,-0.022923
-0.1836947077550914,0.011831614119034896,2.0292063,-0.14301
-0.2803046152344565,0.010726119586910892,2.4038289,-0.28483
-0.5761179822443785,0.020668315009946724,2.5113776,-0.58664
-0.390911310812904,0.014538739007962799,2.2326255,-0.39685
-0.42857554615773996,0.020789735097137586,3.4299433,-0.49264
-0.5546675625309988,0.032983925941700805,1.4131789,-0.562
0.2774042167068888,0.043118947782380214,4.175225,0.27987
-0.23906915149622188,0.011364273931526834,2.4510746,-0.23247
-0.3728371932038751,0.013192887329824975,2.4944098,-0.3392
-0.329049998271439,0.014976713103936916,2.4725993,-0.32874
-0.22676587436572287,0.03346924882000095,2.2241917,-0.24395
-0.2071069853062915,0.022976949164762842,2.4136162,-0.26385
-0.4142234024505423,0.012641314686018914,2.5095973,-0.32431
-0.14053487990739189,0.011562234438429415,2.317089,-0.19624
-0.37818716037404404,0.014541636231148979,2.5264418,-0.32328
-0.026349087304269436,0.015550676884158956,2.9434063,-0.03312
-0.6917716555969423,0.08889332316090591,0.562656,-0.69114
-0.05346053770714998,0.017472395284086985,1.9227519,0.026117
-0.29591998678057885,0.010241525563058393,1.6271544,-0.27075
-1.1992953932805894,0.10731058672821339,0.77824575,-1.3693
0.22416647881151358,0.02749730873017056,3.9979792,0.091532
0.012667653592567801,0.0856629289407536,4.4785876,-0.022701
-0.3319005490864684,0.0167149335669346,2.5493965,-0.34379
-0.14608841259289565,0.01636992640765095,2.4670115,-0.12307
-0.43757816792744153,0.013026420612902635,2.2929473,-0.46289
0.24776552290681453,0.11229885372467874,4.0005407,-0.027896
0.21503938026107855,0.03802447995018595,3.827564,0.074777
-0.6306482648377535,0.028851847796783528,2.4474304,-0.69273
-0.05944682798851354,0.054466978213243346,0.5245672,-0.26951
-0.49464598564248685,0.0283552164367009,0.9837577,-0.35844
0.09334653668508153,0.02003590480897327,2.6618638,0.070768
-1.725896255039233,0.15275035690982947,1.2279372,-1.6208
-0.14199048143939139,0.10510230116812803,4.0921392,-0.049956
-0.6465885192404001,0.0437492131605738,1.3063762,-0.50484
-0.17637691384658147,0.05301765596031045,3.9648468,-0.052897
-0.04890458307387158,0.01479472745971513,2.604594,0.0021965997
-0.3167155120430054,0.015962937723004163,2.4118679,-0.31209
-0.40898669562261725,0.014265646557784782,1.7882738,-0.46973
-0.11932658114638382,0.06621369737832519,4.3328514,-0.25025
-0.13672180455095864,0.018949132524797487,1.4933326,-0.053206
-0.5636249931844044,0.02224038876700569,1.5527201,-0.61013
-0.619616221172124,0.045267178304629264,1.3100014,-0.44915
-0.21881551720750822,0.009618410664401885,2.569794,-0.26149
-0.26164076982588186,0.08320519321352779,4.2578163,-0.086091
0.10773726151581642,0.026694740448119196,2.5839295,0.10038
-0.1639421539423765,0.009849385816160053,2.4908617,-0.15896
0.033365287602131144,0.06704385510230242,4.348566,0.14261
-0.3398789987139076,0.12796782443488086,3.921887,-0.35478
-0.3284150964799309,0.10459465029939195,4.6882243,-0.32766
-0.223971251624139,0.053505408353436104,4.4451017,-0.024824
0.029057558746142825,0.014169122040794773,3.3874183,0.082225
0.12937027799807232,0.14095775309294198,4.1955037,-0.0113
0.16330269294927324,0.020754137888725203,2.0192294,0.0963
-0.32229177728132574,0.047963190571339916,4.061759,-0.38806
-0.5828837036925962,0.03811376194434593,1.2135756,-0.6411
-0.05731411211248054,0.10835440048108262,3.9959505,-0.089123
0.3172609661005905,0.028753532716664417,2.9999208,0.304
-0.31333821672730744,0.015781592100749624,2.491821,-0.23336
-0.49284477974007035,0.015884899994375763,1.9166677,-0.51507
0.2056149347825028,0.08629209408051519,0.41880715,0.22253
0.16546398933803758,0.026017342482310926,4.1849446,0.1185
-0.3344335291354087,0.011692587006119673,2.4559972,-0.32245
0.20687583371206175,0.030944593337718238,4.2379518,0.18987
-0.025297344984956477,0.014629623197582596,2.5696664,-0.034549
-0.03959820131310658,0.10491604835403433,4.174261,-0.19697
-0.02700039420733938,0.15722282185477854,4.261757,0.15325
-0.39786050237101,0.01343592550431363,2.050719,-0.41777
-1.8052220589145707,0.18087741728818646,1.5343835,-1.7267
-0.14195449465239024,0.01278037711787213,2.45708,-0.14497
-0.24097128822071057,0.026896272448842348,1.2495601,-0.17468
-0.5635175551155749,0.06228366710467991,2.38222,-0.80093
0.009291522731552676,0.017119417817796512,2.3061824,0.038843
0.04896072642397595,0.016799768585720156,2.6452103,-0.10455
-0.4884364967973484,0.017394527728523457,1.4790525,-0.47207
-0.1294349639456506,0.0651626400323551,4.486744,-0.12123
-0.9844820676771534,0.07779398086433928,1.1024265,-1.0423
-0.1619160113563276,0.01623615860568397,1.525048,-0.12729
0.054654841325937426,0.03377798557050868,3.579198,-0.12847
0.236904928068906,0.0234077331811785,2.3341122,0.22259
-0.22868433914227226,0.04384438164439909,4.623899,-0.14567
0.10061490869663237,0.025470027375939154,3.0569077,0.17687
-0.06539982000324673,0.011766533089295261,2.3240697,-0.072933
-0.9305928858840397,0.08956639509194561,0.84486187,-0.78242
-0.3121334171145297,0.01189424850961546,2.4987879,-0.27375
-0.07091258821268281,0.10681050481491605,4.664944,
-0.05120708671726899,0.08534071748026656,4.1714435,-0.096052
-0.09138226309373833,0.013215430444701404,3.2106347,-0.13777
0.0020750032020572517,0.020306539917283734,3.9155529,0.069137
