FE_H_pred,FE_H_err,LOGG_actual,FE_H_actual
-0.12099952579034749,0.09933902964503684,4.283543,-0.18827
-0.11591162514007801,0.06606368821623619,3.9143887,-0.2119
-0.2836146376057177,0.023832333172633037,2.6206117,-0.28829
-0.3303472350368374,0.1441550545384668,4.132488,-0.30206
-0.48033069350113566,0.09959852323381715,1.3521824,-0.3881
-0.11766421505948413,0.057793868053072774,4.523643,-0.068501
0.06577403072511379,0.029571485071888347,1.9307003,0.051843
-0.37860972042926183,0.16111954958071006,0.33584264,-0.37773
-0.1397885094070398,0.028073129430314293,1.7921288,-0.12588
-0.4929881789094006,0.03157964496714514,2.4743018,-0.44122
0.18232087506811562,0.04710614764365495,4.187915,0.19187
-0.04570479859997885,0.1294157810222114,4.091652,0.02165
-0.3811874463618253,0.022148028673886173,1.8857663,-0.42337
0.16848396830942636,0.10309692183653496,0.4670965,0.031073
-0.3916808954879544,0.024884796854497713,2.33371,-0.36227
-0.18329265408932582,0.020183302510192562,2.6220276,-0.21269
0.07002119081325864,0.060990989693095084,4.519822,0.031097
0.28563502763817566,0.04689489330254641,4.1907916,0.125
0.19953559087251005,0.03601755086640463,3.2579114,0.097207
-0.03552169377117151,0.027271941797657157,2.3265636,0.00093078986
-0.5853041597456363,0.028981384818087427,2.1639922,-0.52917
0.02648214459861159,0.026681987100691598,2.6257608,0.025573
0.21752405256501284,0.08932761338462039,0.6130782,0.23213
0.09502732427382105,0.026550756910905787,2.2284992,0.054952
-0.2295556209533222,0.02250670854325606,2.350237,-0.32818
-0.22831402114769866,0.07418441965024011,1.0665636,-0.226
-0.4403448951296369,0.03290776546814021,2.5013356,-0.44595
0.01411621809374014,0.02514372105918676,2.4538887,-0.015861
-0.33144353487210415,0.03281293518990296,3.3790858,-0.29996
0.034514056395461956,0.05088244421265937,4.000209,0.0059066
0.12864321304328075,0.028570578477324977,3.139068,0.11196
0.04025490360374087,0.03206969630205281,2.9726462,0.0025575
0.06606238737812936,0.02496631296338289,2.51738,0.092888
-0.4310365868813451,0.25762301220259287,-0.16751128,-1.0338
-0.274637856455376,0.2314852000336043,3.998611,-0.077801
-0.10202224086115796,0.02252094314553762,2.4030757,-0.090652
-0.26617418883617977,0.09027480308531072,1.0122705,-0.28239
-0.1947020024776262,0.04256357139597952,4.3731384,0.027649
0.2191853869108148,0.033903825876302765,2.671261,0.19912
0.038488682714811595,0.05178071397341845,3.4938853,-0.23417
-0.40457661462487027,0.025093045875064404,1.8934858,-0.41756
-0.39594875889538755,0.0653029225729753,1.3104825,-0.39855
0.24161045519376728,0.08050916382248356,0.74299276,0.21852
-0.29970373671577044,0.01916021134148692,2.1645594,-0.28011
-0.7897035273793834,0.09621999496610195,2.269482,-0.8596
-0.430031080262676,0.16173278909024988,0.5237051,-0.46328
-0.6875595147709518,0.043239117793220344,1.6826425,-0.61603
-0.1274566881530183,0.07160150076352104,4.522093,-0.21294
-0.16183574960487657,0.02563781373681737,2.4834547,-0.1843
0.015799094851175477,0.030497211560988113,1.8124676,0.045639
-0.8310253662561542,0.09626525457973223,1.1817276,-0.66385
0.12939445755707574,0.02898772938367578,3.3665748,0.1427
-0.05520404316759625,0.02710238734933765,3.0390384,-0.079163
0.050176776723910355,0.028251721245676317,2.5600376,0.01828
-0.059665051933385796,0.023516408483108552,2.7902076,0.0048411004
0.1495319546155054,0.02831293431657042,2.499349,0.11876
-0.04449152244208307,0.028796287896509815,2.8934069,-0.041468
0.02379256251915715,0.028193596976450228,2.054238,-0.023535
-0.4846232159489123,0.057062954404310924,3.775805,-0.51574
0.056342324529103566,0.057217450141795724,4.1573963,0.094422
-0.42659412376881384,0.04105593222506785,1.5125017,-0.50957
0.020329714032934376,0.022074409023319298,2.3455992,-0.020367
-0.37270870932908584,0.02329795764081646,2.0688672,-0.39354
-0.3804205673314792,0.02341572596387314,2.529166,-0.37248
0.12293848105450478,0.04428009318780003,3.420596,0.021394
0.13222713056785618,0.028977613183618238,2.6347208,0.10774
0.18908546631031758,0.036248909175126465,2.0761898,0.15698
-0.002704620914169259,0.029293477937975224,1.8760331,-0.041544
0.08349720224192217,0.06936638137272867,4.1338267,0.088398
0.2857809612088746,0.04043502529517126,1.8978257,0.29409
-0.3949853781373051,0.03217754749542971,2.7560074,-0.42112
0.10802335775680055,0.026127997785310216,2.440224,0.10868
0.35260031629805066,0.047221856765599625,4.4545865,0.3228
-0.7211252977403804,0.09204699180448978,1.2671907,-0.58763
-0.3832568535766433,0.022035797932198276,2.6345894,-0.42531
0.08796423877312898,0.02601280881499779,2.4739828,0.057426
-0.17256541071802428,0.047667380552137206,1.3074591,-0.23345
-0.0360133676366851,0.04376265576242767,2.4797835,-0.12041
-0.1316725535215607,0.04120722571217473,3.3243518,-0.17281
-0.43953183177164773,0.07150765513446417,1.0342817,-0.43428
0.24484986537554515,0.04973127801262852,4.486465,0.11215
-0.24947137073524722,0.10403492433226402,3.9162002,-0.38634
-0.44432140512567947,0.1348842143320301,0.5751205,-0.46688
0.08215831909727722,0.025775212967772423,2.5262332,0.028243
-0.042757632294937356,0.04335566600751003,1.2382159,-0.05409
-0.045358373331821286,0.045467640034504174,1.2837963,-0.13357
-0.12522029728045822,0.03310499283951175,3.2395687,-0.14474
-0.6615177187403003,0.07924069593748587,1.006211,-0.60958
-0.3769782851698762,0.06466874000347717,4.585555,-0.39082
-0.10150561256054685,0.029961566687945525,1.5986843,-0.14678
0.141812579030674,0.028975027409248896,3.063087,0.1314
-0.20426229529442708,0.04616489152454726,4.6145277,-0.10971
0.051117245123673744,0.027699602763737657,2.5005322,0.061922
-0.3726736386939308,0.041026362782072744,1.7203674,-0.33996
-0.5963243876211012,0.07672658690414169,1.0192168,-0.64136
-0.2555455088478341,0.06365078399430137,0.96787006,-0.29435
-0.3010384072743567,0.05111831478327738,1.4648302,-0.23576
-0.1956720959744688,0.023920352247192102,2.17336,-0.25988
-0.13607283725996294,0.01992332515898885,2.369582,-0.20619
-0.19033359782670956,0.03264476995314447,1.7598054,-0.18707
0.2327282688620762,0.04662630241155608,4.2248483,0.092668
-0.007306802685924735,0.08285816003152842,4.1102734,-0.077225
-0.31202418099067514,0.040826967041962675,3.4849172,-0.2858
0.10434563313291884,0.031555244932347015,2.796054,0.068839
0.08366015740019145,0.036443694188422325,3.348289,0.078715
0.11589286237405594,0.02667614342186022,2.4818428,0.078155
-0.15401586809549972,0.021672503054930792,2.4293633,-0.14427
-0.7212757521351423,0.11598770060321535,0.75703824,-0.7787
-0.7626045434913432,0.11825477400045271,2.4444137,-0.81106
-0.07116138765514753,0.039040012866161336,2.5204103,-0.097525
-0.10787155359828067,0.024017487888836456,2.59416,-0.11597
-0.31574163406844347,0.020751920287527655,2.394008,-0.35655
0.30292861812300187,0.0731467963439571,3.9783237,-0.029549
-0.03806296199756057,0.02548302688566185,2.4270234,-0.032763
-0.15635347287677134,0.029240467422862012,2.5708907,-0.14518
0.13800994951771955,0.02770800438989632,2.3817227,0.13327
0.2062868593831932,0.02798397800919779,2.6053686,0.20397
-0.45081697308746843,0.03462917625719548,1.6612649,-0.397
-0.19873668811589554,0.01931974805466692,2.5096684,-0.27397
0.0588387270015345,0.0357682098668907,2.3828092,0.10824
-0.1940867380156415,0.023732900729748367,2.2529585,-0.25128
-0.2048712879692411,0.06512948304147669,4.5890393,0.070826
-0.08024298685128224,0.15053034118124742,3.7274806,-0.21765
-0.05566105738196052,0.019806196857899416,2.7341082,-0.11678
0.22093758297054877,0.031117003268660844,2.364416,0.23338
-0.13544523685618148,0.03003855769168435,2.0588868,-0.24831
-0.500048096408382,0.02585042946244487,2.1203675,-0.52174
0.0799145519180311,0.0423053621322171,2.7123566,-0.10712
-0.25226183226377313,0.027285103988548783,2.3969595,-0.21974
-0.339292627283742,0.14963814627782293,0.3950031,-0.55348
-0.22580720708045604,0.021572903649793796,2.428587,-0.2114
-0.5238696540941149,0.05488345056787637,1.0460546,-0.46444
0.24952415771597153,0.029183364192025142,3.1123638,0.27108
-0.3273143271936019,0.022498054333177208,2.1048625,-0.35637
0.03199967337278062,0.026254542329322443,2.970446,0.0081661
-0.24963660342988153,0.023806561050607477,2.565066,-0.23886
-0.336279172683444,0.02796728392450698,2.4647226,-0.34903
-0.034704571946125806,0.028828340367872837,2.7145543,-0.16511
0.25451973680287204,0.07919589011869525,0.9399213,0.36099
0.04201340141822926,0.07181124388219187,4.203325,-0.07925
-0.1674240671632189,0.03661813977451828,3.344311,-0.14648
-0.48871747286259454,0.030991308519702117,2.4379392,-0.39923
-0.44398059663893347,0.028564373046946895,2.3787951,-0.39586
-0.22430626780505436,0.021755117261706255,2.4789438,-0.24326
-0.4446600559463954,0.028076678448447048,1.9660158,-0.42633
-0.26896740738241076,0.022065149039940345,2.3701985,-0.2558
-0.24134164474503472,0.13667952946369785,3.6203256,-0.47715
-0.2235450654912874,0.02650708986029769,2.2933445,-0.24655
0.20235572887111591,0.09551128729689934,0.633746,0.24716
-0.3098236185050307,0.024568482586384468,2.1479127,-0.35739
-0.437954269665679,0.030161095141640774,1.6742299,-0.444
-0.7324586954282064,0.10009220064635864,0.6889307,-0.70168
-0.0899621720782125,0.09005876249296886,4.196401,-0.13155
-0.36951317168991893,0.05778896193150445,1.2405148,-0.26984
0.0712632016028879,0.12327233216949263,4.202168,
-0.2857768587084949,0.12408331492095283,4.287668,-0.40965
0.22526983387221194,0.030358438102263925,2.3988373,0.21043
-0.380952226515883,0.035767060395999695,1.6386218,-0.37756
0.13678984075072864,0.032819647928663105,2.9796374,0.023738
0.08803208538274046,0.0676605194785566,4.569941,0.025712
0.27542937006205426,0.04017067267673995,1.8843153,0.32158
-0.4609817720036875,0.02703338056612668,2.3883877,-0.46892
-0.40351589915476566,0.04870445159866253,1.5983586,-0.37135
-0.319010532352632,0.037768248546951065,1.4220498,-0.30554
-0.021471691805514725,0.029983154050954478,1.8189325,-0.017695
-0.5992636424840325,0.0360472059310676,2.4634373,-0.49024
-0.17621110213541827,0.13648345584430072,4.673626,
-0.7696770987485004,0.1397386546616318,2.2249691,-0.90864
0.0019527183360210087,0.02922351861370932,3.393822,-0.052305
0.1045002487407386,0.025041580831056048,2.8408463,0.099617
-0.26131670037520227,0.02878964793616735,2.5117521,-0.20691
-0.08653776343977504,0.02341664639680262,3.0176582,-0.090175
0.22344626359015068,0.06948471479879322,1.1481724,0.25477
-0.11818994066230526,0.021526582327482068,2.5841224,-0.13669
-0.15388626311199696,0.029021911694026795,2.472121,-0.17149
-0.4272797135876945,0.139109617954372,0.43747103,-0.50446
-0.604028591046388,0.05577960975452272,1.1159704,-0.60689
-0.4019494678656186,0.06155575877645991,1.1017423,-0.42454
-0.0982873894604807,0.026181031846382086,1.9829869,-0.12202
0.00016110206040473307,0.05270410941261075,4.124454,0.043155
-0.12154753015114553,0.039645435117425624,1.4175179,-0.14245
0.1055519568113844,0.023701167199098122,2.6485236,0.062685
0.23715405287370855,0.04713477096722022,4.4867926,0.35748
-0.06298828572799765,0.02617493986471392,2.4408135,-0.021522
-0.25116150821011696,0.022259666485524146,2.6432724,-0.27938
0.02456344864355897,0.05620217409082391,4.1946983,-0.071743
0.288062949900653,0.048306824573125275,4.271924,0.26702
-0.051867469517131976,0.024672604956126117,3.1758068,-0.062794
0.220816719424199,0.035879346791771696,1.9989843,0.2068
0.039668634919576645,0.04066281318034338,1.3700337,0.046633
0.10052915003410479,0.029816161831045653,3.763515,0.083095
-0.07386372736311296,0.08587711154290291,3.7750793,-0.27134
0.2025851949409781,0.031084304353705485,2.337082,0.23175
-0.25659805601082497,0.02233485515315454,2.9494834,-0.22677
-0.3507427273048598,0.03803527684250297,1.5321794,-0.36971
0.2219694953115856,0.03997772852930306,2.3230174,0.19487
-0.33821716776243205,0.040683563591549,2.9199386,-0.36147
0.12382103495812835,0.05077116601202641,4.505158,0.1586
-0.1533009838932319,0.10968538074578417,4.1719294,-0.25094
-0.18839856097634605,0.02713428998278192,1.9967811,-0.21077
0.19945383930403826,0.03209484552644469,2.4657018,0.17204
-0.4056810142699165,0.23333142580898103,0.55177844,-0.63343
-0.493658425325401,0.0377013052459355,2.3734965,-0.52745
-0.12056332620343975,0.09221219025045695,4.1901093,-0.12794
-0.4114343622417028,0.02178488363453744,2.6175504,-0.33918
-0.190462312880002,0.020005641830468504,2.4492762,-0.14832
0.008779727774092194,0.09775720358000874,4.1417136,-0.28906
0.16966404038452643,0.056277362758454304,4.331157,0.1757
0.11334823777828679,0.05223871711804648,4.264191,0.072342
-0.3905759649885674,0.03158279156343896,2.4808276,-0.44144
-0.05027175561757713,0.026406133351725126,2.3710968,-0.035664
-0.17491816143720476,0.027051754976049225,2.4617765,-0.19692
-0.2716541468224923,0.030477330209711252,2.5176318,-0.22887
-0.5627889489707618,0.07129039015227193,0.81404895,-0.46878
-0.4833849211396681,0.037226631562575316,1.5972579,-0.4427
0.02833528860475132,0.025403837545600744,2.4405992,0.038005
-0.14867349556726986,0.03652807434209738,4.558371,-0.10783
-0.5287450546080085,0.05833723600055624,1.5460968,-0.43935
-0.0318172894355849,0.03267495159106477,1.6675453,0.029902
-0.6671072039641381,0.038992920948838876,2.398597,-0.62817
0.0067821057656071715,0.05889971898538924,4.5390015,-0.10209
-0.7483011356374909,0.09956996840758617,0.87714744,-0.5994
-0.46389975844432263,0.029577803950976343,2.409323,-0.45654
0.0848151423266088,0.05421569146132733,4.3316045,0.13599
-0.06980582540960364,0.0401834559917513,1.525634,-0.077123
0.04309488870495645,0.13419229707189462,0.02092503,-0.27043
0.03844525540487351,0.10008577045910243,4.329049,-0.051695
-1.3023567564384626,0.09864742918507245,1.1624368,-1.509
-0.06757310342551133,0.04930828128690464,3.4024422,-0.063
-0.6522014305525641,0.03900241211072105,2.478749,-0.62574
-0.15375496817082482,0.0553409100149135,4.5920877,-0.022923
-0.13087993019623118,0.02672628133001676,2.0292063,-0.14301
-0.2962727566143248,0.024043900032829264,2.4038289,-0.28483
-0.5838809221338166,0.03145398446685356,2.5113776,-0.58664
-0.3964810345557999,0.02484000601949897,2.2326255,-0.39685
-0.46834139958884247,0.0304873821935179,3.4299433,-0.49264
-0.6772406653499208,0.06666746653147759,1.4131789,-0.562
0.28843567814517684,0.05532676531538319,4.175225,0.27987
-0.23782653279275082,0.02066548735436568,2.4510746,-0.23247
-0.3577375552119347,0.020870861627434,2.4944098,-0.3392
-0.3363470706660562,0.023611420707390002,2.4725993,-0.32874
-0.2689153494083525,0.0381058290968188,2.2241917,-0.24395
-0.23191841509414252,0.032652180508497664,2.4136162,-0.26385
-0.39285779956134365,0.02132108390299535,2.5095973,-0.32431
-0.1314363083561458,0.022635652634510034,2.317089,-0.19624
-0.35984090285589204,0.021570857291931964,2.5264418,-0.32328
0.012430378826596922,0.024903633621426696,2.9434063,-0.03312
-0.6622798543302469,0.13021307286898096,0.562656,-0.69114
0.007438001990074328,0.029160982688046795,1.9227519,0.026117
-0.2806440965853507,0.028857978308202234,1.6271544,-0.27075
-1.1916425286073509,0.09923910059647859,0.77824575,-1.3693
0.17282663080590116,0.042270839475736344,3.9979792,0.091532
0.021834360726554397,0.04947515363647846,4.4785876,-0.022701
-0.33670335955035113,0.028082789694990486,2.5493965,-0.34379
-0.14682220312969757,0.025684299880839725,2.4670115,-0.12307
-0.44347090797450234,0.021156180851782284,2.2929473,-0.46289
0.2110647539417289,0.057733753080068964,4.0005407,-0.027896
0.22745096023925243,0.04945643245880109,3.827564,0.074777
-0.6485567901411431,0.039019086930536594,2.4474304,-0.69273
0.03866025141286747,0.09609486746069279,0.5245672,-0.26951
-0.5021799389434027,0.06583275801585366,0.9837577,-0.35844
0.1391591977923904,0.03290422501217424,2.6618638,0.070768
-1.572117136665744,0.12114109754831359,1.2279372,-1.6208
-0.10221895236198064,0.1013476968486757,4.0921392,-0.049956
-0.6849937758718886,0.07670352042682048,1.3063762,-0.50484
-0.04278698340267943,0.06562324179460265,3.9648468,-0.052897
-0.033955622093029464,0.02626575448672858,2.604594,0.0021965997
-0.30341670321814296,0.03171662679246938,2.4118679,-0.31209
-0.42328323661870726,0.03103351358033152,1.7882738,-0.46973
-0.15277818548118072,0.08698086046327344,4.3328514,-0.25025
-0.0544719779074017,0.03942001039028642,1.4933326,-0.053206
-0.5354617319648766,0.031571521611407014,1.5527201,-0.61013
-0.507001603298548,0.05211618394917345,1.3100014,-0.44915
-0.1901987394187482,0.022399863404476493,2.569794,-0.26149
-0.11295683850659706,0.10165494164162098,4.2578163,-0.086091
0.12767585943980964,0.03653530509194808,2.5839295,0.10038
-0.13910508367581423,0.01968772857770799,2.4908617,-0.15896
-0.022075512931590074,0.07469386001183445,4.348566,0.14261
-0.5494349826674645,0.2121377341045097,3.921887,-0.35478
-0.2846625611986442,0.14802863016540924,4.6882243,-0.32766
-0.19339196099179956,0.1043420492548743,4.4451017,-0.024824
0.1103666001897653,0.02900433356561534,3.3874183,0.082225
0.05369712872226723,0.08386664628423901,4.1955037,-0.0113
0.17045011579280644,0.03070196507696446,2.0192294,0.0963
-0.32181969365341834,0.11992498731321168,4.061759,-0.38806
-0.714479617870501,0.08409361220139969,1.2135756,-0.6411
0.01823109270504286,0.09566363393052088,3.9959505,-0.089123
0.30352529840197773,0.03540397957290185,2.9999208,0.304
-0.2856291784557717,0.023472760697375722,2.491821,-0.23336
-0.4982233616716378,0.02686124248397953,1.9166677,-0.51507
0.20770228829890408,0.09992117136481027,0.41880715,0.22253
0.14544814354530194,0.041700081156704774,4.1849446,0.1185
-0.32842251131636746,0.019092471758960262,2.4559972,-0.32245
0.2210861194399506,0.047277977487797815,4.2379518,0.18987
-0.005100674791869431,0.025667967547695618,2.5696664,-0.034549
-0.02419404985942561,0.14078595321638288,4.174261,-0.19697
0.08794396356217998,0.08444613373230882,4.261757,0.15325
-0.39749940154898145,0.020639400572710735,2.050719,-0.41777
-1.668078340140742,0.12697937365244927,1.5343835,-1.7267
-0.11783287690191621,0.020813049877295597,2.45708,-0.14497
-0.2213986843970641,0.06534089578267077,1.2495601,-0.17468
-0.5834674037267247,0.15068243951203217,2.38222,-0.80093
0.022216250489539152,0.02943881429754081,2.3061824,0.038843
0.06185754151824041,0.027669207071647706,2.6452103,-0.10455
-0.48882484243408975,0.03470073242556695,1.4790525,-0.47207
-0.056711464003254886,0.06585019914959654,4.486744,-0.12123
-0.9940177185779445,0.08858519646478169,1.1024265,-1.0423
-0.08318600906759936,0.030923905002221804,1.525048,-0.12729
0.057419222494433486,0.04773840372562626,3.579198,-0.12847
0.23882001078957493,0.03744606705404778,2.3341122,0.22259
-0.256064204911724,0.05994560478262065,4.623899,-0.14567
0.15615715378243294,0.034474273816788345,3.0569077,0.17687
-0.055945663805923876,0.02166699544114576,2.3240697,-0.072933
-0.9259265049857235,0.11134701476742367,0.84486187,-0.78242
-0.31516307133438654,0.02289082446960516,2.4987879,-0.27375
-0.12506838303625936,0.13887838807815195,4.664944,
-0.05085317811534054,0.08888691866015005,4.1714435,-0.096052
-0.075370531722763,0.028030179461174518,3.2106347,-0.13777
0.02434317834082489,0.04827527726960262,3.9155529,0.069137
-0.523249136742807,0.040927007398689146,1.6737916,-0.49658
-0.5209661890883486,0.04250859800413064,1.1982732,-0.55382
-0.18009963586773567,0.031849453826360764,3.0532532,-0.19181
