time,epoch,loss,val_loss,lr,overfit_detected
2024-05-28 16:39:29.567258,601,-2.673,31.058,0.0,False
2024-05-28 16:39:29.671139,602,-2.679,32.267,0.0,False
2024-05-28 16:39:29.772256,603,-2.62,33.712,0.0,False
2024-05-28 16:39:29.876594,604,-2.527,34.589,0.0,False
2024-05-28 16:39:29.978365,605,-2.611,35.11,0.0,False
2024-05-28 16:39:30.083492,606,-2.643,36.7,0.0,False
2024-05-28 16:39:30.184421,607,-2.643,38.522,0.0,True
2024-05-28 16:39:30.287155,608,-2.426,38.954,0.0,True
2024-05-28 16:39:30.390386,609,-2.283,37.27,0.0,True
2024-05-28 16:39:30.492458,610,-2.506,36.265,0.0,True
2024-05-28 16:39:30.591050,611,-2.567,36.363,0.0,True
2024-05-28 16:39:30.692264,612,-2.472,37.078,0.0,True
2024-05-28 16:39:30.794388,613,-2.34,36.673,0.0,True
2024-05-28 16:39:30.897289,614,-2.312,34.936,0.0,True
2024-05-28 16:39:31.001587,615,-2.268,33.683,0.0,True
2024-05-28 16:39:31.098110,616,-2.697,33.272,0.0,True
2024-05-28 16:39:31.201261,617,-2.267,31.868,0.0,True
2024-05-28 16:39:31.304116,618,-2.198,30.056,0.0,True
2024-05-28 16:39:31.404606,619,-2.672,29.094,0.0,False
2024-05-28 16:39:31.504158,620,-2.264,27.747,0.0,False
2024-05-28 16:39:31.601922,621,-2.407,27.458,0.0,False
2024-05-28 16:39:31.702529,622,-2.486,26.726,0.0,False
2024-05-28 16:39:31.804014,623,-2.393,26.464,0.0,False
2024-05-28 16:39:31.901624,624,-2.549,26.775,0.0,False
2024-05-28 16:39:32.007058,625,-2.407,26.854,0.0,False
2024-05-28 16:39:32.107418,626,-2.513,27.178,0.0,False
2024-05-28 16:39:32.204597,627,-2.587,27.873,0.0,False
2024-05-28 16:39:32.307578,628,-2.612,28.632,0.0,False
2024-05-28 16:39:32.408367,629,-2.549,29.481,0.0,False
2024-05-28 16:39:32.511870,630,-2.545,30.381,0.0,False
2024-05-28 16:39:32.612034,631,-2.663,31.128,0.0,False
2024-05-28 16:39:32.709379,632,-2.567,32.354,0.0,False
2024-05-28 16:39:32.811940,633,-2.546,33.834,0.0,False
2024-05-28 16:39:32.915400,634,-2.604,35.22,0.0,True
2024-05-28 16:39:33.016852,635,-2.642,35.727,0.0,True
2024-05-28 16:39:33.118363,636,-2.65,36.148,0.0,True
2024-05-28 16:39:33.222034,637,-2.641,37.251,0.0,True
2024-05-28 16:39:33.326132,638,-2.629,38.404,0.0,True
2024-05-28 16:39:33.426955,639,-2.77,39.8,0.0,True
2024-05-28 16:39:33.530765,640,-2.697,40.419,0.0,True
2024-05-28 16:39:33.634432,641,-2.687,41.046,0.0,True
2024-05-28 16:39:33.738627,642,-2.593,41.999,0.0,True
2024-05-28 16:39:33.839109,643,-2.699,43.46,0.0,True
2024-05-28 16:39:33.937598,644,-2.769,44.568,0.0,True
2024-05-28 16:39:34.035781,645,-2.577,44.706,0.0,True
2024-05-28 16:39:34.134836,646,-2.615,44.973,0.0,True
2024-05-28 16:39:34.234573,647,-2.647,45.424,0.0,True
2024-05-28 16:39:34.338290,648,-2.672,45.438,0.0,True
2024-05-28 16:39:34.448292,649,-2.631,44.497,0.0,True
2024-05-28 16:39:34.549191,650,-2.685,44.202,0.0,True
2024-05-28 16:39:34.651988,651,-2.625,45.189,0.0,True
2024-05-28 16:39:34.755039,652,-2.697,45.618,0.0,True
2024-05-28 16:39:34.862236,653,-2.512,44.729,0.0,True
2024-05-28 16:39:34.964713,654,-2.695,43.347,0.0,True
2024-05-28 16:39:35.069117,655,-2.503,43.619,0.0,True
2024-05-28 16:39:35.171524,656,-2.573,44.144,0.0,True
2024-05-28 16:39:35.276031,657,-2.589,42.958,0.0,True
2024-05-28 16:39:35.377430,658,-2.675,41.833,0.0,False
2024-05-28 16:39:35.480163,659,-2.591,41.337,0.0,False
2024-05-28 16:39:35.584169,660,-2.538,41.965,0.0,False
2024-05-28 16:39:35.686992,661,-2.704,42.184,0.0,False
2024-05-28 16:39:35.787971,662,-2.499,41.084,0.0,False
2024-05-28 16:39:35.889777,663,-2.669,39.883,0.0,False
2024-05-28 16:39:35.992638,664,-2.655,39.305,0.0,False
2024-05-28 16:39:36.093825,665,-2.475,39.716,0.0,False
2024-05-28 16:39:36.197626,666,-2.555,40.421,0.0,False
2024-05-28 16:39:36.305245,667,-2.466,39.613,0.0,False
2024-05-28 16:39:36.414251,668,-2.503,37.479,0.0,False
2024-05-28 16:39:36.522662,669,-2.703,36.243,0.0,False
2024-05-28 16:39:36.635802,670,-2.278,36.067,0.0,False
2024-05-28 16:39:36.744881,671,-2.508,36.343,0.0,False
2024-05-28 16:39:36.846067,672,-2.693,36.533,0.0,False
2024-05-28 16:39:36.954168,673,-2.659,36.125,0.0,False
2024-05-28 16:39:37.058119,674,-2.551,35.326,0.0,False
2024-05-28 16:39:37.162294,675,-2.594,34.952,0.0,False
2024-05-28 16:39:37.266641,676,-2.38,34.648,0.0,False
